conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword
414619186543857665,Sun Dec 22 04:51:31 +0000 2013,4,Demi Mobil Listrik Menristek Rela Hujan-hujanan http://t.co/C998I9lH2c via @detikoto,414619186543857665,,,in,,0,3,18,https://x.com/undefined/status/414619186543857665,69183155,,Mobil listrik
414617165069709314,Sun Dec 22 04:43:30 +0000 2013,0,Demi Mobil Listrik Menristek Rela Hujan-hujanan http://t.co/J3RtdHcaXr,414617165069709314,,,in,,0,0,5,https://x.com/undefined/status/414617165069709314,80543284,,Mobil listrik
414616555498909696,Sun Dec 22 04:41:04 +0000 2013,6,Menristek: Kami Ingin Mobil Listrik Semakin Dikenal Masyarakat http://t.co/wmts0yFyDP via @detikoto,414616555498909696,,,in,,0,3,34,https://x.com/undefined/status/414616555498909696,69183155,,Mobil listrik
414615807327354881,Sun Dec 22 04:38:06 +0000 2013,0,Menristek: Kami Ingin Mobil Listrik Semakin Dikenal Masyarakat http://t.co/zLi0qm7RLo,414615807327354881,,,in,,0,1,6,https://x.com/undefined/status/414615807327354881,80543284,,Mobil listrik
414599932612718592,Sun Dec 22 03:35:01 +0000 2013,1,Mobil listrik Dahlan mejeng di pesta rakyat Kemenristek http://t.co/UVI2iOeY6w #Riil,414599932612718592,,,in,,0,1,0,https://x.com/undefined/status/414599932612718592,456426648,,Mobil listrik
414301274557784064,Sat Dec 21 07:48:15 +0000 2013,0,Kemenristek soal pengembangan mobil listrik http://t.co/4ADJDCVD8l,414301274557784064,,,in,,0,0,0,https://x.com/undefined/status/414301274557784064,18071520,,Mobil listrik
414259554289856512,Sat Dec 21 05:02:28 +0000 2013,3,Kisah China Beri Subsidi Rakyatnya yang Beli Mobil Listrik http://t.co/jLSKsL9ZeL via @detikfinance,414259554289856512,,,in,,0,1,19,https://x.com/undefined/status/414259554289856512,69183155,,Mobil listrik
414258881523486720,Sat Dec 21 04:59:48 +0000 2013,0,Kisah China Beri Subsidi Rakyatnya yang Beli Mobil Listrik http://t.co/lcIpZWPiFQ,414258881523486720,,,in,,0,0,5,https://x.com/undefined/status/414258881523486720,135795460,,Mobil listrik
413598334901710849,Thu Dec 19 09:15:01 +0000 2013,3,Di Negara Ini Pajak untuk Mobil Listrik Dimurahkan http://t.co/YDPgZFyY45 via @detikoto,413598334901710849,,,in,,0,3,12,https://x.com/undefined/status/413598334901710849,69183155,,Mobil listrik
413575854640230400,Thu Dec 19 07:45:42 +0000 2013,0,Di Negara Ini Pajak untuk Mobil Listrik Dimurahkan http://t.co/R2aWRbxdno,413575854640230400,,,in,,0,0,4,https://x.com/undefined/status/413575854640230400,80543284,,Mobil listrik
413222713243615233,Wed Dec 18 08:22:26 +0000 2013,0,Mobil Listrik Lincah Dan Aman http://t.co/leBAthvijQ via @mytranstweet,413222713243615233,,,in,,0,0,3,https://x.com/undefined/status/413222713243615233,383665845,,Mobil listrik
412898146092462080,Tue Dec 17 10:52:43 +0000 2013,0,Tempat Pengisian Daya Belum Memadai Mobil Listrik Terhambat http://t.co/7ntPiCcRNS,412898146092462080,,,in,,0,1,0,https://x.com/undefined/status/412898146092462080,36904795,,Mobil listrik
412804527369109504,Tue Dec 17 04:40:43 +0000 2013,0,Nanoteknologi bisa tingkatkan efisiensi baterai mobil listrik http://t.co/zgbO9ZLwqI,412804527369109504,,,in,,0,0,0,https://x.com/undefined/status/412804527369109504,262026799,,Mobil listrik
412598102260850688,Mon Dec 16 15:00:27 +0000 2013,2,Pabrik Baterai Lithium Untuk Mobil Listrik Dibangun 2014 http://t.co/4QaZG3ljph,412598102260850688,,,in,,0,0,2,https://x.com/undefined/status/412598102260850688,118646322,,Mobil listrik
412517510169108480,Mon Dec 16 09:40:13 +0000 2013,1,Nanoteknologi Bisa Tingkatkan Efisiensi Baterai Mobil Listrik http://t.co/dRVHjAblDJ,412517510169108480,,,in,,0,0,3,https://x.com/undefined/status/412517510169108480,22126902,,Mobil listrik
412442953823440896,Mon Dec 16 04:43:57 +0000 2013,1,Mobil listrik juga hiasi Stadion Naypyitaw http://t.co/m6rZhfQ6yH,412442953823440896,,,in,,0,0,2,https://x.com/undefined/status/412442953823440896,18071520,,Mobil listrik
411574055930585088,Fri Dec 13 19:11:16 +0000 2013,3,Mobil Listrik Lincah Dan Aman http://t.co/Q7D4sh9bAA via @mytranstweet,411574055930585088,,,in,,0,1,29,https://x.com/undefined/status/411574055930585088,69183155,,Mobil listrik
411421586018037760,Fri Dec 13 09:05:24 +0000 2013,0,9. Kabel jumper. Mobil mendadak mati karena aki tekor solusinya pakai kabel jumper untuk meminjam listrik dari mobil lain. #daihatsutips,411421586018037760,,,in,,0,0,0,https://x.com/undefined/status/411421586018037760,86864472,,Mobil listrik
411385920659537920,Fri Dec 13 06:43:41 +0000 2013,0,Ini keuntungan lebih dari penggunaan mobil listrik http://t.co/9z86ocaJUk,411385920659537920,,,in,,0,1,5,https://x.com/undefined/status/411385920659537920,18071520,,Mobil listrik
410784917727887361,Wed Dec 11 14:55:31 +0000 2013,0,Harapan Presiden Mobil Listrik Diproduksi Massal Mulai 2017 http://t.co/yLMLvrGEoi,410784917727887361,,,in,,0,0,0,https://x.com/undefined/status/410784917727887361,115936810,,Mobil listrik
410755858838978560,Wed Dec 11 13:00:02 +0000 2013,0,Presiden ingin mobil listrik mulai diproduksi 2017 http://t.co/H4gDuzCpn8,410755858838978560,,,in,,0,1,0,https://x.com/undefined/status/410755858838978560,43799886,,Mobil listrik
410754994468450304,Wed Dec 11 12:56:36 +0000 2013,0,Kemenristek Kawal Pengembangan Teknologi Mobil Listrik http://t.co/VQUJjLCXqc,410754994468450304,,,in,,0,0,5,https://x.com/undefined/status/410754994468450304,41730943,,Mobil listrik
410745789778886656,Wed Dec 11 12:20:02 +0000 2013,0,Menristek targetkan 2017 mobil listrik lokal diproduksi massal http://t.co/ZOYwoXZM7x #Riil,410745789778886656,,,in,,0,0,0,https://x.com/undefined/status/410745789778886656,456426648,,Mobil listrik
410739604988248064,Wed Dec 11 11:55:27 +0000 2013,1,Kemenristek Kawal Pengembangan Teknologi Mobil Listrik http://t.co/VQUJjLCXqc,410739604988248064,,,in,,0,0,0,https://x.com/undefined/status/410739604988248064,41730943,,Mobil listrik
410691441665404928,Wed Dec 11 08:44:04 +0000 2013,0,15.41: 1.Kecelakaan tunggal mobil menabrak tiang listrik di sebelum Pasar tanah Merah Bangkalan arah Sampang.... http://t.co/uiieGQviFl,410691441665404928,,,in,,0,0,0,https://x.com/undefined/status/410691441665404928,848614550,,Mobil listrik
410666290852798464,Wed Dec 11 07:04:08 +0000 2013,0,3 Mobil Listrik Lakukan Uji Coba http://t.co/FW92uAG7Ma via @detik_tv,410666290852798464,,,in,,0,2,8,https://x.com/undefined/status/410666290852798464,69183155,,Mobil listrik
410664606785236992,Wed Dec 11 06:57:26 +0000 2013,0,Setelah ini Wideshot masuk ke segmen Public Corner Pendukung mobil listrik Selengkapnya di @wideshotmetrotv,410664606785236992,,,in,,0,2,2,https://x.com/undefined/status/410664606785236992,410168661,,Mobil listrik
410636588108873728,Wed Dec 11 05:06:06 +0000 2013,4,3 Mobil Listrik Lakukan Uji Coba http://t.co/C8g5b6dcvt via @detikoto,410636588108873728,,,in,,0,0,22,https://x.com/undefined/status/410636588108873728,69183155,,Mobil listrik
410576491248771073,Wed Dec 11 01:07:18 +0000 2013,0,3 Mobil Listrik Lakukan Uji Coba http://t.co/ZQsJs5M2Ji,410576491248771073,,,in,,0,0,4,https://x.com/undefined/status/410576491248771073,80543284,,Mobil listrik
410562092157374465,Wed Dec 11 00:10:05 +0000 2013,0,2016 Pemkot Surabaya merencanakan untuk menggunakan mobil listrik karya anak negeri sebagai mobil dinas.,410562092157374465,,,in,,0,0,3,https://x.com/undefined/status/410562092157374465,68657632,,Mobil listrik
410333214041853952,Tue Dec 10 09:00:36 +0000 2013,0,100.000 Orang Antre Test Drive Mobil Listrik BMW http://t.co/Rlel0TLoED,410333214041853952,,,da,,0,0,6,https://x.com/undefined/status/410333214041853952,80543284,,Mobil listrik
410307429843226624,Tue Dec 10 07:18:09 +0000 2013,1,Surabaya Tertarik Gunakan Mobil Listrik buat Dinas http://t.co/ezaIBaecw4 via @tempodotco,410307429843226624,,,in,,0,0,3,https://x.com/undefined/status/410307429843226624,18129942,,Mobil listrik
410295538139930624,Tue Dec 10 06:30:53 +0000 2013,0,Nasional - Surabaya Tertarik Gunakan Mobil Listrik buat Dinas http://t.co/MMRuKsH5Xb,410295538139930624,,,in,,0,0,0,https://x.com/undefined/status/410295538139930624,88352716,,Mobil listrik
410294537647845377,Tue Dec 10 06:26:55 +0000 2013,4,Mulai 2016 seluruh mobil dinas Pemkot Surabaya akan memakai mobil listrik karya anak negeri. Smg lancar http://t.co/BUixfUMuCx,410294537647845377,,,in,,0,4,104,https://x.com/undefined/status/410294537647845377,39677695,,Mobil listrik
410290328214589440,Tue Dec 10 06:10:11 +0000 2013,0,Surabaya Tertarik Gunakan Mobil Listrik buat Dinas http://t.co/ezaIBaecw4 via @tempodotco,410290328214589440,,,in,,0,0,1,https://x.com/undefined/status/410290328214589440,18129942,,Mobil listrik
410276958182723584,Tue Dec 10 05:17:04 +0000 2013,0,DiCaprio ikut balap mobil listrik: Leonardo DiCaprio akan bergabung dalam sebuah tim yang berlaga di kejuaraan... http://t.co/uRKkOafBBc,410276958182723584,,,in,,0,0,2,https://x.com/undefined/status/410276958182723584,23772644,,Mobil listrik
410265193898205184,Tue Dec 10 04:30:19 +0000 2013,0,http://t.co/Ph251w0E2u DiCaprio ikut balap mobil listrik: Leonardo DiCaprio akan bergabung ... http://t.co/gxUZ40wbG2 Local Breaking News,410265193898205184,,,in,,0,0,0,https://x.com/undefined/status/410265193898205184,80885324,,Mobil listrik
410222466871488512,Tue Dec 10 01:40:32 +0000 2013,1,Biaya operasional mobil listrik per 1 kilometer hanya 0 20 persen. Efisiensi penggunaan energi 28 persen. http://t.co/7ntPiCcRNS,410222466871488512,,,in,,0,0,5,https://x.com/undefined/status/410222466871488512,36904795,,Mobil listrik
410221208504762368,Tue Dec 10 01:35:32 +0000 2013,0,Tempat Pengisian Daya Belum Memadai Mobil Listrik Terhambat. http://t.co/7ntPiCcRNS,410221208504762368,,,in,,0,0,3,https://x.com/undefined/status/410221208504762368,36904795,,Mobil listrik
410192406844153856,Mon Dec 09 23:41:05 +0000 2013,1,Pagi2 mau denger berita yg mana:Tim Robot Mahasiswa Indonesia Britney Spears Pensiun jd Penyanyi? 2016 mobil listrik utk dinas #MUSE #GMHR,410192406844153856,,,in,,0,2,0,https://x.com/undefined/status/410192406844153856,60817022,,Mobil listrik
410058755070390272,Mon Dec 09 14:50:00 +0000 2013,0,Pertamina Beli 6 Unit Mobil Listrik Made in Depok http://t.co/7GGF5DLsfV,410058755070390272,,,in,,0,0,7,https://x.com/undefined/status/410058755070390272,80543284,,Mobil listrik
410017248003510272,Mon Dec 09 12:05:04 +0000 2013,2,Tiga Prototipe Mobil Listrik Karya Indonesia Diuji Coba http://t.co/VeemDTiajY http://t.co/DCRBTysiYa,410017248003510272,,,in,,0,0,13,https://x.com/undefined/status/410017248003510272,47596019,,Mobil listrik
410008553227710466,Mon Dec 09 11:30:31 +0000 2013,0,Kemenristek optimistis mobil listrik kendaraan massal 2017 http://t.co/1qMSCNJJmR,410008553227710466,,,in,,0,0,0,https://x.com/undefined/status/410008553227710466,262026799,,Mobil listrik
410005979108212736,Mon Dec 09 11:20:17 +0000 2013,1,2014 Mobil Listrik Mitsubishi i-Miev Akan Didiskon Besar-besaran http://t.co/IqPziZc6hm,410005979108212736,,,in,,0,3,1,https://x.com/undefined/status/410005979108212736,124044327,,Mobil listrik
409998156550533120,Mon Dec 09 10:49:12 +0000 2013,0,Kemenristek: teknologi baterai mobil listrik terus berkembang http://t.co/bLHV2rgtN6,409998156550533120,,,in,,0,0,2,https://x.com/undefined/status/409998156550533120,18071520,,Mobil listrik
409994592985944064,Mon Dec 09 10:35:02 +0000 2013,0,Teknologi Baterai Mobil Listrik Terus Berkembang http://t.co/c9CQEoUpWY,409994592985944064,,,in,,0,0,1,https://x.com/undefined/status/409994592985944064,22126902,,Mobil listrik
409990596946718720,Mon Dec 09 10:19:10 +0000 2013,1,Numpang Ngecas Mobil Listrik Pemilik Dipenjara http://t.co/aMddXj7Ifo,409990596946718720,,,in,,0,0,4,https://x.com/undefined/status/409990596946718720,80543284,,Mobil listrik
409955587468713985,Mon Dec 09 08:00:03 +0000 2013,0,Kemenristek Optimistis Mobil Listrik Kendaraan Massal 2017 http://t.co/tJqaNzM9kp,409955587468713985,,,in,,0,0,1,https://x.com/undefined/status/409955587468713985,22126902,,Mobil listrik
409951600875024384,Mon Dec 09 07:44:12 +0000 2013,0,Target produksi massal mobil listrik Indonesia 2017 http://t.co/499soalFNY,409951600875024384,,,in,,0,0,0,https://x.com/undefined/status/409951600875024384,18071520,,Mobil listrik
409941682390450176,Mon Dec 09 07:04:48 +0000 2013,0,Tiga Mobil Listrik Diuji Coba di Surabaya http://t.co/5lHJhZk8z3,409941682390450176,,,in,,0,0,0,https://x.com/undefined/status/409941682390450176,22126902,,Mobil listrik
409937014406905856,Mon Dec 09 06:46:15 +0000 2013,0,Program Mobil Listrik Seperti Misi Surabaya Mewujudkan Green City http://t.co/xgZniYCT7k,409937014406905856,,,in,,0,0,1,https://x.com/undefined/status/409937014406905856,214835683,,Mobil listrik
409933164027465728,Mon Dec 09 06:30:57 +0000 2013,0,Mobil Listrik Jelajahi Jalan Kota Surabaya http://t.co/O9Hlv8D72q,409933164027465728,,,in,,0,0,9,https://x.com/undefined/status/409933164027465728,57261519,,Mobil listrik
409910165727477760,Mon Dec 09 04:59:33 +0000 2013,0,Pertamina Beli 6 Unit Mobil Listrik Mirip 'Alphard' Buatan Depok http://t.co/rQwzJ3DQRy,409910165727477760,,,in,,0,0,4,https://x.com/undefined/status/409910165727477760,135795460,,Mobil listrik
409905371755466756,Mon Dec 09 04:40:30 +0000 2013,0,Mobil listrik Selo dan Ahmadi diperkenalkan di Surabaya http://t.co/YMfA8R4S0o,409905371755466756,,,in,,0,0,0,https://x.com/undefined/status/409905371755466756,262026799,,Mobil listrik
409905049574187009,Mon Dec 09 04:39:14 +0000 2013,0,Mobil listrik diujicoba di jalan-jalan Surabaya http://t.co/4VG3wF30vu,409905049574187009,,,in,,0,0,0,https://x.com/undefined/status/409905049574187009,18071520,,Mobil listrik
409839356887584768,Mon Dec 09 00:18:11 +0000 2013,8,Pameran Mobil Listrik Karya Anak Negeri http://t.co/J3zggVQxMz via @detik_tv,409839356887584768,,,in,,0,0,51,https://x.com/undefined/status/409839356887584768,69183155,,Mobil listrik
409838707718381568,Mon Dec 09 00:15:37 +0000 2013,0,Pameran Mobil Listrik Karya Anak Negeri http://t.co/rvZJeitdkm,409838707718381568,,,in,,0,0,0,https://x.com/undefined/status/409838707718381568,619583595,,Mobil listrik
409838651276034048,Mon Dec 09 00:15:23 +0000 2013,0,Pameran Mobil Listrik Karya Anak Negeri http://t.co/aF28UqqCQI,409838651276034048,,,in,,0,0,2,https://x.com/undefined/status/409838651276034048,80543284,,Mobil listrik
409838569436372993,Mon Dec 09 00:15:04 +0000 2013,4,Pameran Mobil Listrik Karya Anak Negeri http://t.co/GJtHgz9zoL via @detikoto,409838569436372993,,,in,,0,4,37,https://x.com/undefined/status/409838569436372993,69183155,,Mobil listrik
409791127387004929,Sun Dec 08 21:06:32 +0000 2013,0,MOBIL LISTRIK SELO DIPAMERKAN http://t.co/zqc7yVyQ9h,409791127387004929,,,in,,0,0,0,https://x.com/undefined/status/409791127387004929,118371948,,Mobil listrik
409663024224403457,Sun Dec 08 12:37:30 +0000 2013,0,Otomotif - Buthan Bakal Pakai Mobil Listrik buat Taksi http://t.co/DBDBcJjGoW,409663024224403457,,,in,,0,0,1,https://x.com/undefined/status/409663024224403457,88352716,,Mobil listrik
409647499876392960,Sun Dec 08 11:35:49 +0000 2013,1,Buthan Bakal Pakai Mobil Listrik buat Taksi http://t.co/B0iCYHyVjQ,409647499876392960,,,in,,0,0,1,https://x.com/undefined/status/409647499876392960,18129942,,Mobil listrik
409619371481239553,Sun Dec 08 09:44:03 +0000 2013,0,Mobil Listrik Selo dan Ahmadi Diperkenalkan di Surabaya http://t.co/2sGylToe58,409619371481239553,,,in,,0,0,3,https://x.com/undefined/status/409619371481239553,22126902,,Mobil listrik
409608348175446016,Sun Dec 08 09:00:15 +0000 2013,1,Kekurangan utama mobil listrik buatan Indonesia ialah pada sistem baterai. http://t.co/W018rkbgku #InfoSby,409608348175446016,,,in,,0,0,4,https://x.com/undefined/status/409608348175446016,100712680,,Mobil listrik
409604201270882304,Sun Dec 08 08:43:46 +0000 2013,4,Mobil Listrik Selo dan Ahmadi Pamer Diri http://t.co/uo1xQljAxa,409604201270882304,,,in,,0,2,9,https://x.com/undefined/status/409604201270882304,57261519,,Mobil listrik
409589709006848000,Sun Dec 08 07:46:11 +0000 2013,0,FOTO: Mobil Listrik Nasional Dipamerkan di Car Free Day Surabaya http://t.co/t8Cx1X3nlx,409589709006848000,,,in,,0,0,0,https://x.com/undefined/status/409589709006848000,18129942,,Mobil listrik
409585715094495232,Sun Dec 08 07:30:18 +0000 2013,0,#HCNews Mobil Listrik Selo dan Ahmadi Pamer Diri http://t.co/gGOTuZ8JJx,409585715094495232,,,in,,0,0,1,https://x.com/undefined/status/409585715094495232,157223980,,Mobil listrik
409540172179464193,Sun Dec 08 04:29:20 +0000 2013,0,Mobil listrik Selo dan Ahmadi pamer diri http://t.co/h66t56uFtw,409540172179464193,,,in,,0,0,3,https://x.com/undefined/status/409540172179464193,18071520,,Mobil listrik
409506232324870144,Sun Dec 08 02:14:28 +0000 2013,0,Dua mobil listrik karya anak bangsa dipajang di Raya Darmo. (odp-fk)... http://t.co/633YRXkSDE,409506232324870144,,,in,,0,0,3,https://x.com/undefined/status/409506232324870144,848614550,,Mobil listrik
409485654515781632,Sun Dec 08 00:52:42 +0000 2013,33,Keren ya RT @PenyiarPagi: Hei Dunia..Indonesia punya ini! SELO Mobil Listrik Indonesia @ristekgaul http://t.co/wZNcckjdHt,409485654515781632,https://pbs.twimg.com/media/Ba6_3-9CcAA3ok_.jpg,,in,,0,16,256,https://x.com/undefined/status/409485654515781632,39677695,,Mobil listrik
409315357011091456,Sat Dec 07 13:36:00 +0000 2013,0,Kendaraan listrik antara lain Sedan Hevina Electrik Bus Executive Mobile Meeting Kijang Konversi Listrik dan Mobil Sport yang menarik!,409315357011091456,,,in,,0,0,2,https://x.com/undefined/status/409315357011091456,143634855,,Mobil listrik
409315110704775169,Sat Dec 07 13:35:01 +0000 2013,0,Mari dukung terus pengembangan riset mobil listrik Indonesia demi ketahanan energi kita! Hidupkan karya ank bangsa!,409315110704775169,,,in,,0,0,2,https://x.com/undefined/status/409315110704775169,143634855,,Mobil listrik
409306685610946560,Sat Dec 07 13:01:33 +0000 2013,2,2017 Indonesia Produksi Massal Mobil Listrik - http://t.co/ZP90KnWKn4,409306685610946560,,,in,,0,0,3,https://x.com/undefined/status/409306685610946560,59055175,,Mobil listrik
409290345168396288,Sat Dec 07 11:56:37 +0000 2013,7,Mobil Listrik Alternatif Cerdas Hemat Energi http://t.co/Qo0I3QUJxI,409290345168396288,,,in,,0,6,22,https://x.com/undefined/status/409290345168396288,57261519,,Mobil listrik
409278732226920449,Sat Dec 07 11:10:28 +0000 2013,0,Mobil listrik alternatif cerdas hemat BBM http://t.co/LofA00sTe1,409278732226920449,,,in,,0,0,0,https://x.com/undefined/status/409278732226920449,262026799,,Mobil listrik
409246571352850432,Sat Dec 07 09:02:40 +0000 2013,0,Smartmobile *halah RT @PlasaMSN: Mobil listrik alternatif cerdas hemat BBM http://t.co/bxlzFDqpT9,409246571352850432,,,in,,0,0,0,https://x.com/undefined/status/409246571352850432,68331085,,Mobil listrik
409246017540718594,Sat Dec 07 09:00:28 +0000 2013,0,Mobil listrik alternatif cerdas hemat BBM http://t.co/LofA00sTe1,409246017540718594,,,in,,0,0,0,https://x.com/undefined/status/409246017540718594,262026799,,Mobil listrik
409240919440105472,Sat Dec 07 08:40:13 +0000 2013,0,2017 Indonesia Produksi Massal Mobil Listrik - http://t.co/ZP90KnWKn4,409240919440105472,,,in,,0,0,1,https://x.com/undefined/status/409240919440105472,59055175,,Mobil listrik
409233186393038849,Sat Dec 07 08:09:29 +0000 2013,0,Mobil Listrik Alternatif Cerdas Hemat Energi http://t.co/ddZWha1AT0,409233186393038849,,,in,,0,1,3,https://x.com/undefined/status/409233186393038849,68930552,,Mobil listrik
